"Id_Rssd","Event Date","Historical Event"
2934837,"2000-10-16","NEW FRONTIER BANCSHARES, INC. located at 1771 ZUMBEHL ROAD, SAINT CHARLES, MO was established as a Bank Holding Company."
2935142,"2000-11-30","BOU BANCORP, INC. located at 2605 WASHINGTON BOULEVARD, OGDEN, UT was established as a Bank Holding Company."
2935142,"2015-04-10","BOU BANCORP, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
2935405,"2000-11-15","CENTRAL VALLEY COMMUNITY BANCORP located at 600 POLLASKY AVENUE, CLOVIS, CA was established as a Bank Holding Company."
2935405,"2007-10-01","CENTRAL VALLEY COMMUNITY BANCORP moved to 7100 NORTH FINANCIAL DRIVE, SUITE 101 FRESNO, CA."
2935496,"2000-11-01","BIG MAC BANCSHARES, INC. located at 940 OAK AVENUE, HOXIE, KS was established as a Bank Holding Company."
2935496,"2016-07-19","BIG MAC BANCSHARES, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
2937100,"2001-01-31","CONNECTICUT MUTUAL HOLDING COMPANY located at 86 MAIN STREET, WINSTED, CT was established as a Bank Holding Company."
2937182,"2000-11-01","BASILE BANCSHARES, INC. located at 3031 STAGG AVENUE, BASILE, LA was established as a Bank Holding Company."
2939319,"2001-01-01","PREFERRED BANCORP, INC. located at 602 NORTH ROUTE 49 PO BOX 160, CASEY, IL was established as a Bank Holding Company."
2939319,"2005-12-31","PREFERRED BANCORP, INC. moved to 602 NORTH ROUTE 49 CASEY, IL."
2939319,"2012-01-01","PREFERRED BANCORP, INC. moved to 602 ROUTE 49 CASEY, IL."
2939337,"2001-01-17","ANB HOLDINGS, INC. located at 4301 NORTH FEDERAL HIGHWAY, OAKLAND PARK, FL was established as a Bank Holding Company."
2939690,"2001-01-01","QUALITY BANKSHARES, INC. located at 410 THIRD STREET, FINGAL, ND was established as a Bank Holding Company."
2939690,"2010-01-01","QUALITY BANKSHARES, INC. moved to 116 MORTON AVENUE PAGE, ND."
2939739,"2001-01-01","ATLANTIC NATIONAL CORPORATION located at 710 GLOUCESTER STREET, BRUNSWICK, GA was established as a Bank Holding Company."
2940810,"2000-12-30","STERLING CITY BANCSHARES, INC. located at 602 4TH ST, STERLING CITY, TX was established as a Bank Holding Company."
2940810,"2008-12-31","STERLING CITY BANCSHARES, INC. moved to 602 4TH STREET STERLING CITY, TX."
2941769,"2000-05-18","EUREKA BANCSHARES, INC. located at 70 SOUTH MAIN, EUREKA SPRINGS, AR was established as a Bank Holding Company."
2942702,"2000-12-01","STURM FINANCIAL GROUP, INC. located at DENVER, CO was established as a Bank Holding Company."
2942702,"2003-04-09","STURM FINANCIAL GROUP, INC. moved to 3033 EAST FIRST AVENUE, SUITE 300 DENVER, CO."
2942805,"2000-07-18","PETERSTOWN BANCORP, INC. located at 220 MARKET STREET, PETERSTOWN, WV was established as a Bank Holding Company."
2942832,"2001-07-01","LIBERTY BANCORP located at 500 LINDEN AVENUE, SOUTH SAN FRANCISCO, CA was established as a Bank Holding Company."
2942850,"2000-11-10","GRACE INVESTMENT COMPANY, INC. located at 518 COLLEGE BOULEVARD, ALVA, OK was established as a Bank Holding Company."
2942850,"2012-01-01","GRACE INVESTMENT COMPANY, INC. moved to 518 COLLEGE AVENUE ALVA, OK."
2942869,"2000-12-13","ROUTT COUNTY BANCORPORATION, INC. located at 600 S LINCOLN AVENUE, STEAMBOAT SPRINGS, CO was established as a Bank Holding Company."
2943419,"2001-10-29","NATIVE AMERICAN BANCORPORATION CO. located at 165 S. UNION BLVD, SUITE 1000, DENVER, CO was established as a Bank Holding Company."
2943419,"2004-09-01","NATIVE AMERICAN BANCORPORATION CO. moved to 999 18TH STREET, SUITE 2460 DENVER, CO."
2944144,"2001-01-01","INLAND BANCORP HOLDING COMPANY located at 2901 BUTTERFIELD ROAD, OAK BROOK, IL was established as a Financial Holding Company - Domestic."
2944144,"2007-10-09","INLAND BANCORP HOLDING COMPANY was renamed to INLAND BANCORP, INC.."
2944144,"2012-11-17","INLAND BANCORP, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
2944706,"2000-12-18","RED LEVEL FINANCIAL CORPORATION located at 112 RAILROAD STREET, RED LEVEL, AL was established as a Bank Holding Company."
2944706,"2004-07-01","RED LEVEL FINANCIAL CORPORATION moved to 29607 MAIN STREET RED LEVEL, AL."
2947350,"2000-11-19","NEBRASKALAND FINANCIAL SERVICES, INC. located at 121 N. DEWEY, NORTH PLATTE, NE was established as a Bank Holding Company."
2947350,"2014-01-27","NEBRASKALAND FINANCIAL SERVICES, INC. moved to 1400 SOUTH DEWEY NORTH PLATTE, NE."
2947985,"2001-01-03","ELMER BANCORP, INC. located at 10 SOUTH MAIN STREET P.O. BOX 0980, ELMER, NJ was established as a Bank Holding Company."
2947985,"2008-12-31","ELMER BANCORP, INC. moved to 10 SOUTH MAIN STREET ELMER, NJ."
2948236,"2000-12-30","CORONADO FINANCIAL CORPORATION located at LYONS, KS was established as a Bank Holding Company."
2948236,"2004-05-27","CORONADO FINANCIAL CORPORATION moved to 101 EAST MAIN STREET LYONS, KS."
2948254,"2000-12-31","COMMUNITY BANCSHARES COMPANY located at 625 8TH STREET, COLFAX, LA was established as a Bank Holding Company."
2948517,"2001-02-01","TTAC CORP. located at 215 S. SETH CHILD ROAD, MANHATTAN, KS was established as a Bank Holding Company."
2948919,"2001-01-17","YANKEE RIDGE, INC. located at 201 NORTH VERMILION AVENUE, ALLERTON, IL was established as a Bank Holding Company."
2950716,"2001-02-09","SAVINGS BANCORP, INC. located at 118 NORTH COURT STREET, CIRCLEVILLE, OH was established as a Bank Holding Company."
2951106,"2000-12-29","CNB HOLDINGS, INC. located at 100 EAST MAIN STREET, MCCONNELSVILLE, OH was established as a Bank Holding Company."
2951106,"2008-12-31","CNB HOLDINGS, INC. moved to 100 EAST MAIN STREET PO BOX 329 MCCONNELSVILLE, OH."
2952484,"1901-01-01","SECURITY BANCORP OF MAYSVILLE, INC. located at 1 WEST 2ND STREET, MAYSVILLE, KY was established as a Bank Holding Company."
2952541,"2001-02-02","TRIPLE J FINANCIAL, INC. located at 101 N TRICE, CLAUDE, TX was established as a Bank Holding Company."
2954415,"2000-10-12","REGIONAL BANKSHARES, INC. located at 644 SOUTH FOURTH STREET, HARTSVILLE, SC was established as a Bank Holding Company."
2954415,"2001-05-01","REGIONAL BANKSHARES, INC. moved to 206 S FIFTH STREET HARTSVILLE, SC."
2955300,"2001-01-02","HOMETOWN BANCSHARES, INC. located at 1030 CUMBERLAND FALLS HIGHWAY, CORBIN, KY was established as a Bank Holding Company."
2957948,"2000-12-30","MASON NATIONAL BANCSHARES, INC. located at 111 WESTMORELAND, MASON, TX was established as a Bank Holding Company."
2957948,"2012-12-31","MASON NATIONAL BANCSHARES, INC. was renamed to MASON BANCSHARES, INC. and moved to 111 WESTMORELAND STREET MASON, TX."
2958347,"2001-02-23","CITIZENS BANCORP OF OVIEDO, INC. located at 156 GENEVA DRIVE, OVIEDO, FL was established as a Bank Holding Company."
2958347,"2001-09-27","CITIZENS BANCORP OF OVIEDO, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
2958347,"2011-08-25","CITIZENS BANCORP OF OVIEDO, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
2958347,"2015-09-16","CITIZENS BANCORP OF OVIEDO, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
2958990,"2001-02-01","NORTHSTAR FINANCIAL GROUP, INC. located at 833 SOUTH VAN DYKE, BAD AXE, MI was established as a Bank Holding Company."
2958990,"2002-12-31","NORTHSTAR FINANCIAL GROUP, INC. moved to 175 THOMPSON ROAD SUITE B BAD AXE, MI."
2958990,"2006-11-14","NORTHSTAR FINANCIAL GROUP, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
2958990,"2012-07-01","NORTHSTAR FINANCIAL GROUP, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
2960359,"2001-02-01","HOLLAND BANCORP, INC. located at 12 SOUTH MAIN STREET, HOLLAND, NY was established as a Bank Holding Company."
2960630,"2001-03-14","SHELBY BANCSHARES, INC. located at 111 SELMA ST, CENTER, TX was established as a Bank Holding Company."
2961217,"2001-02-01","GOERING FINANCIAL HOLDING COMPANY PARTNERSHIP, L.P. located at 201 SOUTH CHRISTIAN, MOUNDRIDGE, KS was established as a Financial Holding Company - Domestic."
2961226,"2001-02-01","GOERING MANAGEMENT COMPANY, LLC located at P O BOX 110, MOUNDRIDGE, KS was established as a Financial Holding Company - Domestic."
2961226,"2004-12-31","GOERING MANAGEMENT COMPANY, LLC moved to 201 SOUTH CHRISTIAN MOUNDRIDGE, KS."
2961347,"2001-03-15","WOODFORD BANCSHARES,INC. located at 403 WEST 8TH STREET, MONROE, WI was established as a Bank Holding Company."
2961347,"2012-01-01","WOODFORD BANCSHARES,INC. was renamed to WOODFORD BANCSHARES, INC.."
2961879,"2001-02-02","NARA BANCORP, INC. located at 3701 WILSHIRE BOULEVARD, SUITE 220, LOS ANGELES, CA was established as a Bank Holding Company."
2961879,"2006-10-10","NARA BANCORP, INC. moved to 3731 WILSHIRE BOULEVARD, SUITE 1000 LOS ANGELES, CA."
2961879,"2011-12-01","NARA BANCORP, INC. was renamed to BBCN BANCORP, INC.."
2961879,"2013-05-15","BBCN BANCORP, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
2961879,"2014-07-07","BBCN BANCORP, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
2961879,"2016-07-30","BBCN BANCORP, INC. was renamed to HOPE BANCORP, INC. and moved to 3200 WILSHIRE BOULEVARD, SUITE 1400 LOS ANGELES, CA."
2961897,"2001-04-02","MITSUBISHI TOKYO FINANCIAL GROUP, INC. located at 10-1, YURAKUCHO 1-CHOME, CHIYODA-KU, TOKYO, 0, JAPAN was established as a Foreign Banking Organization as a BHC."
2961897,"2002-09-17","MITSUBISHI TOKYO FINANCIAL GROUP, INC. was renamed to MITSUBISHI TOKYO FINANCIAL GROUP, INC., THE and moved to 4-1 MARUNOUCHI 2-CHOME, CHIYODA-KU TOKYO, 0, JAPAN."
2961897,"2005-10-01","MITSUBISHI TOKYO FINANCIAL GROUP, INC., THE was renamed to MITSUBISHI UFJ FINANCIAL GROUP, INC. and moved to 2-7-1 MARUNOUCHI, CHIYODA-KU TOKYO, 0, JAPAN."
2961897,"2005-12-31","MITSUBISHI UFJ FINANCIAL GROUP, INC. moved to 2-7-1, MARUNOUCHI, CHIYODA-KU TOKYO, 0, JAPAN."
2961897,"2008-10-06","MITSUBISHI UFJ FINANCIAL GROUP, INC. changed from Foreign Banking Organization as a BHC to Financial Holding Company - Foreign."
2962344,"2001-03-15","MSB BANKSHARES, INC. located at 312 WEST GENESEE STREET, IRON RIVER, MI was established as a Bank Holding Company."
2963501,"2001-02-16","GARDEN CITY BANCSHARES ACQUISITION CORPORATION located at GARDEN CITY, MO was established as a Bank Holding Company."
2963501,"2001-06-22","GARDEN CITY BANCSHARES ACQUISITION CORPORATION was renamed to GARDEN CITY BANCSHARES, INC. and moved to 200 NORTH 3RD ST GARDEN CITY, MO."
2963501,"2010-05-20","GARDEN CITY BANCSHARES, INC. was renamed to LEAD FINANCIAL GROUP, INC.."
2963556,"2001-01-01","CHARTER BANCSHARES, INC. located at 10502 LEOPARD ST, CORPUS CHRISTI, TX was established as a Bank Holding Company."
2967358,"2001-05-24","REMADA FINANCIAL HOLDINGS, INC. located at 12400 WHITEWATER DRIVE SUITE 140, MINNETONKA, MN was established as a Bank Holding Company."
2967358,"2002-03-06","REMADA FINANCIAL HOLDINGS, INC. was renamed to EQUITY BANK HOLDING COMPANY, INC.."
2967358,"2007-12-31","EQUITY BANK HOLDING COMPANY, INC. moved to 5900 GREEN OAK DRIVE SUITE 100 MINNETONKA, MN."
2967835,"1998-06-29","UNIVERSAL FINANCIAL, INC. located at 3455 NOGALES STREET, 2ND FLOOR, WEST COVINA, CA was established as a Savings & Loan Holding Company."
2967835,"2012-12-01","UNIVERSAL FINANCIAL, INC. moved to 3455 NOGALES STREET WEST COVINA, CA."
2971261,"2001-04-18","FIRST BANCTRUST CORPORATION located at 101 SOUTH CENTRAL AVENUE, PARIS, IL was established as a Bank Holding Company."
2971261,"2002-03-14","FIRST BANCTRUST CORPORATION changed from Bank Holding Company to Financial Holding Company - Domestic."
2971261,"2015-01-01","FIRST BANCTRUST CORPORATION moved to 114 WEST CHURCH STREET CHAMPAIGN, IL."
2971270,"2001-05-31","ANB BANCORP, INC. located at 105 SOUTH WEST CHURCH STREET, ATLANTA, IL was established as a Bank Holding Company."
2972530,"2001-04-02","THUMB NATIONAL BANK AND TRUST COMPANY EMPLOYEE STOCK OWNERSHIP PLAN AND TRUST located at 7254 MICHIGAN AVENUE, PIGEON, MI was established as a Bank Holding Company."
2973238,"2001-03-31","COMANCHE NATIONAL CORPORATION located at 100 E CENTRAL, COMANCHE, TX was established as a Bank Holding Company."
2973247,"2001-03-31","COMANCHE NATIONAL CORPORATION OF DELAWARE located at 1209 N ORANGE ST, WILMINGTON, DE was established as a Bank Holding Company."
2973779,"2001-03-01","FARMERS FINANCIAL CORPORATION located at 1630 KILLINGSWORTH, BOLIVAR, MO was established as a Bank Holding Company."
2976396,"2001-08-10","SIERRA BANCORP located at 86 NORTH MAIN STREET, PORTERVILLE, CA was established as a Bank Holding Company."
2976734,"2001-03-31","SECURITY BANCSHARES, INC. located at 1 WEST BROADWAY, WITT, IL was established as a Bank Holding Company."
2983246,"2001-05-18","BSB COMMUNITY BANCORPORATION, INC. located at 42 WEST MAIN STREET, BENTON, WI was established as a Bank Holding Company."
2983246,"2005-05-03","BSB COMMUNITY BANCORPORATION, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
2990244,"2001-04-02","FIFTH THIRD FINANCIAL CORPORATION located at 38 FOUNTAIN SQUARE PLAZA, CINCINNATI, OH was established as a Financial Holding Company - Domestic."
2992396,"2001-04-17","FIRST NATIONAL BANK OF MOOSE LAKE PROFIT SHARING AND ESOP located at 400 ELM AVENUE, MOOSE LAKE, MN was established as a Bank Holding Company."
2992426,"2001-04-16","COWBOY STATE BANCORP, INC. located at 515 DAYTON STREET, RANCHESTER, WY was established as a Bank Holding Company."
2993722,"2001-03-30","BEARDEN BANCSHARES, INC. located at 2ND AND CEDAR, BEARDEN, AR was established as a Bank Holding Company."
2993722,"2008-12-31","BEARDEN BANCSHARES, INC. moved to 1 SECOND STREET BEARDEN, AR."
2996527,"2001-02-15","WESTTENN BANCORP INC. located at 558 CARRIAGE HOUSE DRIVE, JACKSON, TN was established as a Bank Holding Company."
2996527,"2007-07-30","WESTTENN BANCORP INC. moved to 420 OIL WELL ROAD JACKSON, TN."
2996648,"2002-01-15","SHAMROCK BANCSHARES EMPLOYEE STOCK OWNERSHIP PLAN located at COALGATE, OK was established as a Bank Holding Company."
2996648,"2003-04-23","SHAMROCK BANCSHARES EMPLOYEE STOCK OWNERSHIP PLAN moved to 101 N MAIN STREET COALGATE, OK and changed from Bank Holding Company to Financial Holding Company - Domestic."
2996648,"2008-12-31","SHAMROCK BANCSHARES EMPLOYEE STOCK OWNERSHIP PLAN moved to 101 MAIN STREET COALGATE, OK."
2997739,"2002-03-25","NBOG BANCORPORATION, INC. located at 807 DORSEY STREET, GAINESVILLE, GA was established as a Bank Holding Company."
2997739,"2007-09-20","NBOG BANCORPORATION, INC. was renamed to FIRST CENTURY BANCORP.."
2999854,"2001-07-12","HUSTISFORD COMMUNITY BANCORP., INC. located at 201 SOUTH LAKE STREET, HUSTISFORD, WI was established as a Bank Holding Company."
2999854,"2007-12-17","HUSTISFORD COMMUNITY BANCORP., INC. moved to 200 SOUTH LAKE STREET HUSTISFORD, WI."
3005248,"2001-05-07","MISSOURI BANCORP, INC. located at 201 E. FRANKLIN, SUITE 1, RICHMOND, MO was established as a Bank Holding Company."
3005248,"2006-04-03","MISSOURI BANCORP, INC. moved to 904 WALTON WAY RICHMOND, MO."
3005332,"2001-06-02","F.N.B. CORPORATION located at F.N.B. CENTER 2150 GOODLETTE ROAD, N., NAPLES, FL was established as a Financial Holding Company - Domestic."
3005332,"2004-01-02","F.N.B. CORPORATION moved to ONE F.N.B. BOULEVARD HERMITAGE, PA."
3005332,"2014-07-09","F.N.B. CORPORATION moved to ONE NORTH SHORE CENTER PITTSBURGH, PA."
3008753,"2002-01-02","AMERICAN BANK INCORPORATED located at 4029 WEST TILGHMAN STREET, ALLENTOWN, PA was established as a Bank Holding Company."
3009714,"2001-07-16","C.C.BANCORP, INC. located at 116-120 MAIN STREET P.O. BOX 227, LITTLE VALLEY, NY was established as a Bank Holding Company."
3009938,"2001-06-01","AMERICAN NATIONAL BANK OF BEAVER DAM EMPLOYEE STOCK OWNERSHIP TRUST located at 115 FRONT STREET, BEAVER DAM, WI was established as a Bank Holding Company."
3010288,"2001-07-01","C B & T BANCSHARES, INC. located at 120 WEST ARKANSAS, VIVIAN, LA was established as a Bank Holding Company."
3012554,"2001-02-28","HAMPTON ROADS BANKSHARES, INC. located at 201 VOLVO PARKWAY, CHESAPEAKE, VA was established as a Bank Holding Company."
3012554,"2001-11-27","HAMPTON ROADS BANKSHARES, INC. changed from Bank Holding Company to Financial Holding Company - Domestic."
3012554,"2005-11-01","HAMPTON ROADS BANKSHARES, INC. moved to 999 WATERSIDE DRIVE NORFOLK, VA."
3012554,"2009-11-20","HAMPTON ROADS BANKSHARES, INC. changed from Financial Holding Company - Domestic to Bank Holding Company."
3012554,"2012-10-31","HAMPTON ROADS BANKSHARES, INC. moved to 641 LYNNHAVEN PARKWAY VIRGINIA BEACH, VA."
3012554,"2016-07-30","HAMPTON ROADS BANKSHARES, INC. was renamed to XENITH BANKSHARES, INC. and moved to 901 EAST CARY STREET, SUITE 1700 RICHMOND, VA."
3013225,"2001-05-31","PLANTERS FINANCIAL GROUP, INC located at HOPKINSVILLE, KY was established as a Bank Holding Company."
3013225,"2003-04-30","PLANTERS FINANCIAL GROUP, INC moved to 325 COMMERCE STREET CLARKSVILLE, TN."
3013793,"2001-12-26","FIRST DOZIER BANCSHARES, INC. located at 7825 SOUTH MAIN STREET, DOZIER, AL was established as a Bank Holding Company."
3014950,"2001-07-02","WOODLANDS FINANCIAL SERVICE COMPANY located at 2450 EAST THIRD STREET, WILLIAMSPORT, PA was established as a Financial Holding Company - Domestic."
3015582,"2001-08-16","GIDEON MANAGEMENT L.L.C. located at 201 NW HIGHWAY 24, TOPEKA, KS was established as a Bank Holding Company."
3015612,"1901-01-01","CENTRAL OHIO BANCORP located at 107 NORTH MARKET STREET, WAVERLY, OH was established as a Bank Holding Company."
3015612,"2001-10-30","CENTRAL OHIO BANCORP changed from Bank Holding Company to Financial Holding Company - Domestic."
3015975,"2001-06-12","UNITED SECURITY BANCSHARES located at 1525 EAST SHAW AVENUE, FRESNO, CA was established as a Bank Holding Company."
3015975,"2006-11-20","UNITED SECURITY BANCSHARES moved to 2126 INYO STREET FRESNO, CA."
3016338,"2001-11-01","GEORGIA BANKING COMPANY, INC. located at 6190 POWERS FERRY ROAD SUITE 150, ATLANTA, GA was established as a Bank Holding Company."
3017700,"2001-07-31","FARMERS FINANCIAL CORPORATION located at 41 FERRY STREET, MILTON, KY was established as a Bank Holding Company."
3017915,"2001-07-16","FIRST MUSKOGEE FINANCIAL CORP. located at 510 N MAIN STREET, MUSKOGEE, OK was established as a Bank Holding Company."
3017915,"2012-07-01","FIRST MUSKOGEE FINANCIAL CORP. was renamed to FIRSTAR FINANCIAL CORP.."
3018958,"2001-07-31","FIRST NATIONAL BANCSHARES OF HUNTSVILLE, INC. located at 1300 11TH ST, HUNTSVILLE, TX was established as a Bank Holding Company."
3020438,"2001-12-28","FARMERS BANK HOLDING COMPANY located at 119 FIRST STREET, AULT, CO was established as a Bank Holding Company."
3020438,"2008-12-31","FARMERS BANK HOLDING COMPANY moved to 119 1ST AULT, CO."
3021800,"2001-04-02","PARAGON COMMERCIAL CORPORATION located at 3605 GLENWOOD AVE, SUITE 100, RALEIGH, NC was established as a Bank Holding Company."
3021800,"2007-03-24","PARAGON COMMERCIAL CORPORATION moved to 3535 GLENWOOD AVENUE RALEIGH, NC."
3023466,"2000-03-21","EAST ASIA HOLDING COMPANY, INC. located at 202 CANAL STREET, NEW YORK, NY was established as a Domestic Entity Other."
